transfer_budget,salary_budget,feasible,team_index,GF_index,GA_index,GK,CB1,CB2,CB3,CM1,CM2,CM3,CM4,CM5,ST1,ST2
5000000,85000000,True,1.83,5.19,3.36,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phan Tuấn Tài,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Khuất Văn Khang,Phạm Tuấn Hải,Nguyễn Văn Tùng
5000000,86000000,True,1.83,5.19,3.36,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phan Tuấn Tài,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Khuất Văn Khang,Phạm Tuấn Hải,Nguyễn Văn Tùng
5000000,87000000,True,1.83,5.19,3.36,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phan Tuấn Tài,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Khuất Văn Khang,Phạm Tuấn Hải,Nguyễn Văn Tùng
5000000,88000000,True,1.83,5.19,3.36,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phan Tuấn Tài,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Khuất Văn Khang,Phạm Tuấn Hải,Nguyễn Văn Tùng
5000000,89000000,True,1.83,5.19,3.36,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phan Tuấn Tài,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Khuất Văn Khang,Phạm Tuấn Hải,Nguyễn Văn Tùng
5000000,90000000,True,1.83,5.19,3.36,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phan Tuấn Tài,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Khuất Văn Khang,Phạm Tuấn Hải,Nguyễn Văn Tùng
5000000,91000000,True,1.83,5.19,3.36,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phan Tuấn Tài,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Khuất Văn Khang,Phạm Tuấn Hải,Nguyễn Văn Tùng
5000000,92000000,True,1.83,5.19,3.36,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phan Tuấn Tài,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Khuất Văn Khang,Phạm Tuấn Hải,Nguyễn Văn Tùng
5000000,93000000,True,1.83,5.19,3.36,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phan Tuấn Tài,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Khuất Văn Khang,Phạm Tuấn Hải,Nguyễn Văn Tùng
5000000,94000000,True,1.83,5.19,3.36,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phan Tuấn Tài,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Khuất Văn Khang,Phạm Tuấn Hải,Nguyễn Văn Tùng
5000000,95000000,True,1.83,5.19,3.36,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phan Tuấn Tài,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Khuất Văn Khang,Phạm Tuấn Hải,Nguyễn Văn Tùng
5000000,96000000,True,1.83,5.19,3.36,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phan Tuấn Tài,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Khuất Văn Khang,Phạm Tuấn Hải,Nguyễn Văn Tùng
5000000,97000000,True,1.83,5.19,3.36,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phan Tuấn Tài,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Khuất Văn Khang,Phạm Tuấn Hải,Nguyễn Văn Tùng
5000000,98000000,True,1.83,5.19,3.36,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phan Tuấn Tài,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Khuất Văn Khang,Phạm Tuấn Hải,Nguyễn Văn Tùng
5000000,99000000,True,1.83,5.19,3.36,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phan Tuấn Tài,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Khuất Văn Khang,Phạm Tuấn Hải,Nguyễn Văn Tùng
5000000,100000000,True,1.83,5.19,3.36,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phan Tuấn Tài,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Khuất Văn Khang,Phạm Tuấn Hải,Nguyễn Văn Tùng
5000000,999999999,True,1.83,5.19,3.36,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phan Tuấn Tài,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Khuất Văn Khang,Phạm Tuấn Hải,Nguyễn Văn Tùng
10000000,1000000,True,1.16,4.92,3.76,Đặng Văn Lâm,Trần Đình Trọng,Khuất Văn Khang,Nguyễn Quốc Việt,Lương Xuân Trường,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Nguyễn Thanh Bình,Nhâm Mạnh Dũng,Nguyễn Văn Tùng
10000000,2000000,True,2.0,5.42,3.42,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phan Tuấn Tài,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Đình Bắc,Nguyễn Xuân Son,Phạm Tuấn Hải
10000000,3000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,4000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,5000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,6000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,7000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,8000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,9000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,10000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,11000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,12000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,13000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,14000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,15000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,16000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,17000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,18000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,19000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,20000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,21000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,22000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,23000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,24000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,25000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,26000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,27000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,28000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,29000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,30000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,31000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,32000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,33000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,34000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,35000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,36000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,37000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,38000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,39000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,40000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,41000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,42000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,43000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,44000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,45000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,46000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,47000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,48000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,49000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,50000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,51000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,52000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,53000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,54000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,55000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,56000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,57000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,58000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,59000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,60000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,61000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,62000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,63000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,64000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,65000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,66000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,67000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
10000000,68000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
